program_name_and_version,EnergyPlus 23.1
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_energy_consumpton_compressor,7097.049369361037
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_energy_consumpton_compressor,8703.251819501816
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_energy_consumpton_compressor,8855.955803544193
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_energy_consumpton_compressor,5804.026491644479
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_energy_consumpton_compressor,5964.138430824538
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_energy_consumpton_compressor,5626.777678801544
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_energy_consumpton_compressor,5325.077939958583
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_energy_consumpton_compressor,4378.161961267933
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_energy_consumpton_compressor,4332.364573995079
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_energy_consumpton_compressor,4224.327650121143
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_energy_consumpton_compressor,4202.647638569576
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_evaporator_coil_load_total,7622.865853264022
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_evaporator_coil_load_total,7649.300514798468
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_evaporator_coil_load_total,7600.230207884661
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_evaporator_coil_load_total,7484.53723263097
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_evaporator_coil_load_total,7238.553227641587
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_evaporator_coil_load_total,7586.231976953933
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_evaporator_coil_load_total,9424.706583829431
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_evaporator_coil_load_total,10852.988275955644
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_evaporator_coil_load_total,14320.61460853968
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_evaporator_coil_load_total,15041.372379569004
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_evaporator_coil_load_total,16166.458578431013
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_evaporator_coil_load_total,16775.955971521875
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_evaporator_coil_load_total,21905.398712852155
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_evaporator_coil_load_total,20969.19646815216
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_evaporator_coil_load_total,26478.556735255555
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_evaporator_coil_load_total,26987.678112624533
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_evaporator_coil_load_total,16564.434780928226
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_evaporator_coil_load_total,17440.568598570946
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_evaporator_coil_load_total,17110.35949441004
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_evaporator_coil_load_total,16772.661893339304
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_evaporator_coil_load_total,13638.960764613505
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_evaporator_coil_load_total,13589.028756799704
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_evaporator_coil_load_total,13392.311318685479
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_evaporator_coil_load_total,13398.280239882575
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_evaporator_coil_load_sensible,5807.175800699382
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_evaporator_coil_load_sensible,5849.9146177560415
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_evaporator_coil_load_sensible,5805.906890301609
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_evaporator_coil_load_sensible,5740.267135830634
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_evaporator_coil_load_sensible,5610.60379706732
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_evaporator_coil_load_sensible,6012.3778086046905
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_evaporator_coil_load_sensible,7529.5778158485045
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_evaporator_coil_load_sensible,8750.604327679615
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_evaporator_coil_load_sensible,11757.531973484729
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_evaporator_coil_load_sensible,11985.116628759573
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_evaporator_coil_load_sensible,12475.024409092803
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_evaporator_coil_load_sensible,12653.604929284544
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_evaporator_coil_load_sensible,17367.10312634701
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_evaporator_coil_load_sensible,17569.369976311336
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_evaporator_coil_load_sensible,22450.396470051295
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_evaporator_coil_load_sensible,22526.39356535607
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_evaporator_coil_load_sensible,13054.34583338065
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_evaporator_coil_load_sensible,12853.248316488356
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_evaporator_coil_load_sensible,12150.224503472344
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_evaporator_coil_load_sensible,11538.016211353377
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_evaporator_coil_load_sensible,9051.760693767812
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_evaporator_coil_load_sensible,8940.519472634442
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_evaporator_coil_load_sensible,8741.597637252435
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_evaporator_coil_load_sensible,8662.158634681822
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_evaporator_coil_load_latent,1815.6900525646397
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_evaporator_coil_load_latent,1799.385897042426
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_evaporator_coil_load_latent,1794.3233175830524
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_evaporator_coil_load_latent,1744.2700968003358
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_evaporator_coil_load_latent,1627.9494305742674
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_evaporator_coil_load_latent,1573.854168349242
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_evaporator_coil_load_latent,1895.1287679809259
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_evaporator_coil_load_latent,2102.383948276029
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_evaporator_coil_load_latent,2563.0826350549464
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_evaporator_coil_load_latent,3056.2557508094314
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_evaporator_coil_load_latent,3691.43416933821
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_evaporator_coil_load_latent,4122.351042237332
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_evaporator_coil_load_latent,4538.295586505142
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_evaporator_coil_load_latent,3399.826491840823
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_evaporator_coil_load_latent,4028.1602652042593
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_evaporator_coil_load_latent,4461.284547268461
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_evaporator_coil_load_latent,3510.0889475475774
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_evaporator_coil_load_latent,4587.320282082591
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_evaporator_coil_load_latent,4960.134990937695
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_evaporator_coil_load_latent,5234.645681985925
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_evaporator_coil_load_latent,4587.200070845693
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_evaporator_coil_load_latent,4648.509284165262
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_evaporator_coil_load_latent,4650.713681433043
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_evaporator_coil_load_latent,4736.121605200753
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_zone_humidity_ratio,0.009231630617540761
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_zone_humidity_ratio,0.009195405170318194
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_zone_humidity_ratio,0.00920210506298867
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_zone_humidity_ratio,0.009145586694279222
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_zone_humidity_ratio,0.009023929687454281
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_zone_humidity_ratio,0.00887741610257323
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_zone_humidity_ratio,0.00914381115808233
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_zone_humidity_ratio,0.009451050611753978
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_zone_humidity_ratio,0.009585252751264059
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_zone_humidity_ratio,0.00993884329215801
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_zone_humidity_ratio,0.01035210877252405
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_zone_humidity_ratio,0.010660293161834488
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_zone_humidity_ratio,0.010086027725592207
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_zone_humidity_ratio,0.009649805615701192
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_zone_humidity_ratio,0.00947319677584245
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_zone_humidity_ratio,0.009573863898715555
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_zone_humidity_ratio,0.010315012207262352
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_zone_humidity_ratio,0.010881649963259443
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_zone_humidity_ratio,0.011034926954273421
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_zone_humidity_ratio,0.01108924991698211
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_zone_humidity_ratio,0.011320309422332017
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_zone_humidity_ratio,0.011370870577336118
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_zone_humidity_ratio,0.011388676829797512
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_zone_humidity_ratio,0.011445450401778778
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_cop_2,3.5310472406846505
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_cop_2,3.5205166228356326
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_cop_2,3.5291964635741726
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_cop_2,3.538144557956395
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_cop_2,3.5537050094535996
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_cop_2,3.4672421495148154
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_cop_2,3.2099013888315078
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_cop_2,3.030062374428557
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_cop_2,2.99345776403844
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_cop_2,2.9839778484175374
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_cop_2,2.940608090997789
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_cop_2,2.9331459863540155
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_cop_2,3.0244649697763513
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_cop_2,2.9546358460854365
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_cop_2,3.042375112704853
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_cop_2,3.0474043357154
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_cop_2,2.8539557503354804
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_cop_2,2.9242394020287352
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_cop_2,3.040880672942173
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_cop_2,3.1497495590589906
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_cop_2,3.1152252669665073
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_cop_2,3.1366309378410913
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_cop_2,3.1702823331664205
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_cop_2,3.1880570040944116
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_odb,17.9875
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_odb,18.1125
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_odb,17.9875
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_odb,17.8
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_odb,17.425
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_odb,18.574999999999996
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_odb,22.9
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_odb,26.375000000000004
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_odb,28.262499999999996
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_odb,28.9
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_odb,30.275
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_odb,30.7875
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_odb,30.9125
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_odb,31.475
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_odb,32.0125
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_odb,32.2
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_odb,31.887500000000003
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_odb,31.325000000000003
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_odb,29.35
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_odb,27.6125
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_odb,27.2
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_odb,26.8875
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_odb,26.325000000000003
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_odb,26.1
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_edb,23.944887656287367
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_edb,23.96346157221069
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_edb,23.94483278166196
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_edb,23.916760715382246
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_edb,23.861212823863664
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_edb,24.033603709149993
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_edb,24.683572992449616
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_edb,25.206949811605096
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_edb,25.491008066681434
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_edb,25.587351006211925
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_edb,25.795923260596112
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_edb,25.87237923822719
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_edb,25.88997816751135
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_edb,25.979059541550214
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_edb,26.06080688411811
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_edb,26.090508583450028
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_edb,26.042276255581953
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_edb,25.95564475470132
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_edb,25.656547998602168
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_edb,25.394864293344188
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_edb,25.332849574468774
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_edb,25.285528023264554
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_edb,25.200444003694734
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_edb,25.166476786934933
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_ewb,17.260759215053017
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_ewb,17.23801643882788
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_ewb,17.23716284250796
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_ewb,17.177613645226664
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_ewb,17.025949025567108
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_ewb,16.97921006670802
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_ewb,17.510620155920307
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_ewb,17.92492882346339
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_ewb,18.0324084036488
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_ewb,18.40556545308894
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_ewb,18.897731391445998
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_ewb,19.17993694148209
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_ewb,18.741843913594337
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_ewb,18.31192454600803
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_ewb,18.27775819005865
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_ewb,18.449092607481465
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_ewb,18.927816658412205
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_ewb,19.445677912538102
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_ewb,19.483902198574498
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_ewb,19.514401241849317
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_ewb,19.76330916922879
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_ewb,19.798431455155555
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_ewb,19.789702033597948
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_ewb,19.837595533055016
Case 300 June 28th Hourly Table 1 mmdd_0628_hourly_outdoor_humidity_ratio,0.011201933285177858
Case 300 June 28th Hourly Table 2 mmdd_0628_hourly_outdoor_humidity_ratio,0.011296221752077644
Case 300 June 28th Hourly Table 3 mmdd_0628_hourly_outdoor_humidity_ratio,0.011199180694051271
Case 300 June 28th Hourly Table 4 mmdd_0628_hourly_outdoor_humidity_ratio,0.011060818557718021
Case 300 June 28th Hourly Table 5 mmdd_0628_hourly_outdoor_humidity_ratio,0.010484282348367383
Case 300 June 28th Hourly Table 6 mmdd_0628_hourly_outdoor_humidity_ratio,0.01064785862320741
Case 300 June 28th Hourly Table 7 mmdd_0628_hourly_outdoor_humidity_ratio,0.012287852269615058
Case 300 June 28th Hourly Table 8 mmdd_0628_hourly_outdoor_humidity_ratio,0.011848777233207977
Case 300 June 28th Hourly Table 9 mmdd_0628_hourly_outdoor_humidity_ratio,0.011579938656585562
Case 300 June 28th Hourly Table 10 mmdd_0628_hourly_outdoor_humidity_ratio,0.012406033064600289
Case 300 June 28th Hourly Table 11 mmdd_0628_hourly_outdoor_humidity_ratio,0.01394889861200563
Case 300 June 28th Hourly Table 12 mmdd_0628_hourly_outdoor_humidity_ratio,0.013760970538394923
Case 300 June 28th Hourly Table 13 mmdd_0628_hourly_outdoor_humidity_ratio,0.011999212912461601
Case 300 June 28th Hourly Table 14 mmdd_0628_hourly_outdoor_humidity_ratio,0.011528114554116958
Case 300 June 28th Hourly Table 15 mmdd_0628_hourly_outdoor_humidity_ratio,0.012085903992729696
Case 300 June 28th Hourly Table 16 mmdd_0628_hourly_outdoor_humidity_ratio,0.013492450429886123
Case 300 June 28th Hourly Table 17 mmdd_0628_hourly_outdoor_humidity_ratio,0.014504382229875695
Case 300 June 28th Hourly Table 18 mmdd_0628_hourly_outdoor_humidity_ratio,0.015287875616144336
Case 300 June 28th Hourly Table 19 mmdd_0628_hourly_outdoor_humidity_ratio,0.01492999549486943
Case 300 June 28th Hourly Table 20 mmdd_0628_hourly_outdoor_humidity_ratio,0.015970058198740745
Case 300 June 28th Hourly Table 21 mmdd_0628_hourly_outdoor_humidity_ratio,0.016809735798284518
Case 300 June 28th Hourly Table 22 mmdd_0628_hourly_outdoor_humidity_ratio,0.016771127794541558
Case 300 June 28th Hourly Table 23 mmdd_0628_hourly_outdoor_humidity_ratio,0.016784233128061054
Case 300 June 28th Hourly Table 24 mmdd_0628_hourly_outdoor_humidity_ratio,0.01707669006088456
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_energy_consumption_total,4020.64
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_energy_consumption_total,3134.34
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_energy_consumption_supply_fan,518.124
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_energy_consumption_supply_fan,416.337
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_evaporator_coil_load_total,13654.8
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_evaporator_coil_load_total,9780.15
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_evaporator_coil_load_sensible,9850.99
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_evaporator_coil_load_sensible,9780.15
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_evaporator_coil_load_latent,3803.78
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_evaporator_coil_load_latent,-1.23161e-13
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_zone_humidity_ratio,0.0106009
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_zone_humidity_ratio,0.00639658
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_cop_2,3.89856
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_cop_2,3.59829
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_odb,16.8146
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_odb,16.8146
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_edb,25.0003
Case 500 and 530 Average Daily Outputs April 30 mmdd_0430_day_edb,25.0003
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_energy_consumption_total,5245.59
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_energy_consumption_total,4093.44
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_energy_consumption_supply_fan,566.826
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_energy_consumption_supply_fan,458.652
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_evaporator_coil_load_total,13734
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_evaporator_coil_load_total,9843.74
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_evaporator_coil_load_sensible,9923.88
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_evaporator_coil_load_sensible,9843.74
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_evaporator_coil_load_latent,3810.08
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_evaporator_coil_load_latent,5.02117e-13
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_zone_humidity_ratio,0.0110992
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_zone_humidity_ratio,0.00639658
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_cop_2,2.91695
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_cop_2,2.69633
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_odb,29.5167
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_odb,29.5167
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_edb,18.8666
Case 500 and 530 Average Daily Outputs June 25 mmdd_0625_day_edb,14.8958
